area_code,date,measurement,value,variable,official_name
S92000003,2020-04-13,Count,1059,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-16,Count,1371,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-15,Count,1242,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-26,Count,3149,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-25,Count,2506,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-28,Count,5562,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-27,Count,4492,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-22,Count,2044,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-21,Count,1919,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-24,Count,2343,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-23,Count,2195,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-05-26,Count,1448,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-25,Count,1341,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-28,Count,1425,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-27,Count,1428,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-22,Count,1884,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-21,Count,2428,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-24,Count,1225,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-23,Count,1651,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-10,Count,626,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-09,Count,450,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-12,Count,975,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-11,Count,833,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-07,Count,166,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-06,Count,42,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-04-08,Count,320,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Scotland
S92000003,2020-05-01,Count,74984,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-30,Count,72447,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-03,Count,79891,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-02,Count,77905,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-27,Count,63942,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-26,Count,62677,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-29,Count,67904,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-28,Count,65499,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-09,Count,96339,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-08,Count,93570,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-11,Count,101122,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-10,Count,98776,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-05,Count,84285,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-04,Count,81840,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-07,Count,90495,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-06,Count,87321,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-16,Count,45816,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-15,Count,44109,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-18,Count,49264,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-17,Count,47357,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-12,Count,40256,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-11,Count,38781,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-14,Count,42499,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-13,Count,41129,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-23,Count,57539,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-22,Count,55506,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-25,Count,61222,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-24,Count,59163,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-20,Count,52074,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-19,Count,50819,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-21,Count,53407,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-09,Count,130,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-08,Count,154,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-11,Count,207,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-10,Count,176,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-28,Count,159527,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-27,Count,155952,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-04-07,Count,124,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-06,Count,42,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-17,Count,141,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-16,Count,129,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-19,Count,154,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-18,Count,108,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-13,Count,84,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-12,Count,142,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-15,Count,124,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-04-14,Count,59,Testing - Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Scotland
S92000003,2020-05-17,Count,122365,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-16,Count,119322,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-19,Count,127536,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-18,Count,124682,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-13,Count,107252,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-12,Count,103661,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-15,Count,114482,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-14,Count,111261,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-24,Count,145824,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-23,Count,142938,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-26,Count,152202,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-25,Count,149225,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-21,Count,135325,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-20,Count,131235,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S92000003,2020-05-22,Count,139183,Testing - Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Scotland
S08000024,2020-05-28,Count,173,COVID-19 patients in hospital - Suspected,Lothian
S08000030,2020-05-28,Count,12,COVID-19 patients in hospital - Suspected,Tayside
S08000020,2020-05-28,Count,22,COVID-19 patients in hospital - Suspected,Grampian
S08000019,2020-05-28,Count,42,COVID-19 patients in hospital - Suspected,Forth Valley
S08000032,2020-05-28,Count,70,COVID-19 patients in hospital - Suspected,Lanarkshire
S08000022,2020-05-28,Count,43,COVID-19 patients in hospital - Suspected,Highland
S08000024,2020-05-28,Count,167,COVID-19 patients in hospital - Confirmed,Lothian
S08000032,2020-05-28,Count,76,COVID-19 patients in hospital - Confirmed,Lanarkshire
S08000020,2020-05-28,Count,65,COVID-19 patients in hospital - Confirmed,Grampian
S08000019,2020-05-28,Count,10,COVID-19 patients in hospital - Confirmed,Forth Valley
S08000022,2020-05-28,Count,9,COVID-19 patients in hospital - Confirmed,Highland
S08000031,2020-05-28,Count,369,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
S08000016,2020-05-28,Count,16,COVID-19 patients in hospital - Suspected,Borders
S08000015,2020-05-28,Count,34,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
S08000029,2020-05-28,Count,14,COVID-19 patients in hospital - Suspected,Fife
S08000017,2020-05-28,Count,14,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
S08000030,2020-05-28,Count,13,COVID-19 patients in hospital - Confirmed,Tayside
S08000015,2020-04-02,Count,221,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-01,Count,199,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-04,Count,254,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-03,Count,240,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-29,Count,108,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-28,Count,90,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-31,Count,177,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-30,Count,154,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-10,Count,364,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-09,Count,362,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-12,Count,390,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-11,Count,376,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-06,Count,288,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-05,Count,267,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-08,Count,312,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-07,Count,296,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-18,Count,9,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-17,Count,6,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-20,Count,16,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-19,Count,12,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-14,Count,6,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-16,Count,6,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-15,Count,6,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-25,Count,57,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-24,Count,41,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-27,Count,75,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-26,Count,74,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-22,Count,25,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-03-21,Count,21,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
