"Data for weekly deaths (occurrences)1, by local authority, location and cause, 2020",,,,,,,,,
,,,,,,,,,
Week of occurrence,Council,Location of death,Cause of Death,deaths,,,,,
19,Dumfries and Galloway,Care Home,COVID-19,1,,,,,
19,Dumfries and Galloway,Hospital,COVID-19,3,,,,,
19,Dumfries and Galloway,Care Home,Non-COVID-19,6,,,,,
19,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,10,,,,,
19,Dumfries and Galloway,Hospital,Non-COVID-19,15,,,,,
19,Dundee City,Care Home,COVID-19,9,,,,,
19,Dundee City,Home / Non-institution,COVID-19,2,,,,,
19,Dundee City,Hospital,COVID-19,5,,,,,
19,Dundee City,Care Home,Non-COVID-19,5,,,,,
19,Dundee City,Home / Non-institution,Non-COVID-19,14,,,,,
19,Dundee City,Hospital,Non-COVID-19,14,,,,,
19,East Ayrshire,Care Home,COVID-19,4,,,,,
19,East Ayrshire,Hospital,COVID-19,4,,,,,
19,East Ayrshire,Care Home,Non-COVID-19,2,,,,,
19,East Ayrshire,Home / Non-institution,Non-COVID-19,16,,,,,
19,East Ayrshire,Hospital,Non-COVID-19,13,,,,,
19,East Dunbartonshire,Care Home,COVID-19,13,,,,,
19,East Dunbartonshire,Home / Non-institution,COVID-19,2,,,,,
19,East Dunbartonshire,Hospital,COVID-19,4,,,,,
19,East Dunbartonshire,Care Home,Non-COVID-19,1,,,,,
19,East Dunbartonshire,Home / Non-institution,Non-COVID-19,12,,,,,
19,East Dunbartonshire,Hospital,Non-COVID-19,6,,,,,
19,East Lothian,Care Home,COVID-19,4,,,,,
19,East Lothian,Care Home,Non-COVID-19,5,,,,,
19,East Lothian,Home / Non-institution,Non-COVID-19,5,,,,,
19,East Lothian,Hospital,Non-COVID-19,7,,,,,
19,East Renfrewshire,Care Home,COVID-19,11,,,,,
19,East Renfrewshire,Home / Non-institution,COVID-19,1,,,,,
19,East Renfrewshire,Hospital,COVID-19,5,,,,,
19,East Renfrewshire,Care Home,Non-COVID-19,7,,,,,
19,East Renfrewshire,Home / Non-institution,Non-COVID-19,5,,,,,
19,East Renfrewshire,Hospital,Non-COVID-19,8,,,,,
19,Falkirk,Care Home,COVID-19,11,,,,,
19,Falkirk,Home / Non-institution,COVID-19,2,,,,,
19,Falkirk,Hospital,COVID-19,3,,,,,
19,Falkirk,Care Home,Non-COVID-19,8,,,,,
19,Falkirk,Home / Non-institution,Non-COVID-19,16,,,,,
19,Falkirk,Hospital,Non-COVID-19,12,,,,,
19,Fife,Care Home,COVID-19,9,,,,,
19,Fife,Hospital,COVID-19,12,,,,,
19,Fife,Care Home,Non-COVID-19,17,,,,,
19,Fife,Home / Non-institution,Non-COVID-19,19,,,,,
19,Fife,Hospital,Non-COVID-19,24,,,,,
19,Glasgow City,Care Home,COVID-19,34,,,,,
19,Glasgow City,Home / Non-institution,COVID-19,4,,,,,
19,Glasgow City,Hospital,COVID-19,21,,,,,
19,Glasgow City,Other institution,COVID-19,3,,,,,
19,Glasgow City,Care Home,Non-COVID-19,29,,,,,
19,Glasgow City,Home / Non-institution,Non-COVID-19,50,,,,,
19,Glasgow City,Hospital,Non-COVID-19,41,,,,,
19,Highland,Care Home,COVID-19,5,,,,,
19,Highland,Home / Non-institution,COVID-19,1,,,,,
19,Highland,Hospital,COVID-19,1,,,,,
19,Highland,Care Home,Non-COVID-19,20,,,,,
19,Highland,Home / Non-institution,Non-COVID-19,17,,,,,
19,Highland,Hospital,Non-COVID-19,23,,,,,
19,Inverclyde,Care Home,COVID-19,2,,,,,
19,Inverclyde,Hospital,COVID-19,1,,,,,
19,Inverclyde,Care Home,Non-COVID-19,5,,,,,
19,Inverclyde,Home / Non-institution,Non-COVID-19,13,,,,,
19,Inverclyde,Hospital,Non-COVID-19,5,,,,,
19,Midlothian,Care Home,COVID-19,10,,,,,
19,Midlothian,Hospital,COVID-19,4,,,,,
19,Midlothian,Care Home,Non-COVID-19,2,,,,,
19,Midlothian,Home / Non-institution,Non-COVID-19,6,,,,,
19,Midlothian,Hospital,Non-COVID-19,2,,,,,
19,Moray,Hospital,COVID-19,1,,,,,
19,Moray,Care Home,Non-COVID-19,5,,,,,
19,Moray,Home / Non-institution,Non-COVID-19,7,,,,,
19,Moray,Hospital,Non-COVID-19,7,,,,,
19,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,1,,,,,
19,Na h-Eileanan Siar,Hospital,Non-COVID-19,1,,,,,
19,North Ayrshire,Care Home,COVID-19,8,,,,,
19,North Ayrshire,Hospital,COVID-19,2,,,,,
19,North Ayrshire,Care Home,Non-COVID-19,7,,,,,
19,North Ayrshire,Home / Non-institution,Non-COVID-19,15,,,,,
19,North Ayrshire,Hospital,Non-COVID-19,16,,,,,
19,North Lanarkshire,Care Home,COVID-19,10,,,,,
19,North Lanarkshire,Home / Non-institution,COVID-19,3,,,,,
19,North Lanarkshire,Hospital,COVID-19,8,,,,,
19,North Lanarkshire,Care Home,Non-COVID-19,18,,,,,
19,North Lanarkshire,Home / Non-institution,Non-COVID-19,24,,,,,
19,North Lanarkshire,Hospital,Non-COVID-19,21,,,,,
19,Orkney Islands,Care Home,Non-COVID-19,1,,,,,
19,Orkney Islands,Hospital,Non-COVID-19,2,,,,,
19,Perth and Kinross,Care Home,COVID-19,8,,,,,
19,Perth and Kinross,Home / Non-institution,COVID-19,1,,,,,
19,Perth and Kinross,Hospital,COVID-19,2,,,,,
19,Perth and Kinross,Care Home,Non-COVID-19,9,,,,,
19,Perth and Kinross,Home / Non-institution,Non-COVID-19,9,,,,,
19,Perth and Kinross,Hospital,Non-COVID-19,16,,,,,
19,Renfrewshire,Care Home,COVID-19,11,,,,,
19,Renfrewshire,Hospital,COVID-19,6,,,,,
19,Renfrewshire,Care Home,Non-COVID-19,13,,,,,
19,Renfrewshire,Home / Non-institution,Non-COVID-19,22,,,,,
19,Renfrewshire,Hospital,Non-COVID-19,17,,,,,
19,Scottish Borders,Home / Non-institution,COVID-19,2,,,,,
19,Scottish Borders,Hospital,COVID-19,2,,,,,
19,Scottish Borders,Care Home,Non-COVID-19,3,,,,,
19,Scottish Borders,Home / Non-institution,Non-COVID-19,7,,,,,
19,Scottish Borders,Hospital,Non-COVID-19,7,,,,,
19,Shetland Islands,Care Home,Non-COVID-19,3,,,,,
19,Shetland Islands,Home / Non-institution,Non-COVID-19,2,,,,,
19,Shetland Islands,Hospital,Non-COVID-19,1,,,,,
19,South Ayrshire,Care Home,COVID-19,3,,,,,
19,South Ayrshire,Hospital,COVID-19,3,,,,,
19,South Ayrshire,Care Home,Non-COVID-19,9,,,,,
19,South Ayrshire,Home / Non-institution,Non-COVID-19,10,,,,,
19,South Ayrshire,Hospital,Non-COVID-19,8,,,,,
19,South Lanarkshire,Care Home,COVID-19,14,,,,,
19,South Lanarkshire,Home / Non-institution,COVID-19,3,,,,,
19,South Lanarkshire,Hospital,COVID-19,14,,,,,
19,South Lanarkshire,Other institution,COVID-19,1,,,,,
19,South Lanarkshire,Care Home,Non-COVID-19,20,,,,,
19,South Lanarkshire,Home / Non-institution,Non-COVID-19,27,,,,,
19,South Lanarkshire,Hospital,Non-COVID-19,25,,,,,
19,Stirling,Care Home,COVID-19,1,,,,,
19,Stirling,Care Home,Non-COVID-19,7,,,,,
19,Stirling,Home / Non-institution,Non-COVID-19,13,,,,,
19,Stirling,Hospital,Non-COVID-19,4,,,,,
19,West Dunbartonshire,Care Home,COVID-19,6,,,,,
19,West Dunbartonshire,Hospital,COVID-19,4,,,,,
19,West Dunbartonshire,Care Home,Non-COVID-19,5,,,,,
19,West Dunbartonshire,Home / Non-institution,Non-COVID-19,8,,,,,
19,West Dunbartonshire,Hospital,Non-COVID-19,4,,,,,
19,West Lothian,Care Home,COVID-19,5,,,,,
19,West Lothian,Home / Non-institution,COVID-19,1,,,,,
19,West Lothian,Hospital,COVID-19,2,,,,,
19,West Lothian,Care Home,Non-COVID-19,4,,,,,
19,West Lothian,Home / Non-institution,Non-COVID-19,13,,,,,
19,West Lothian,Hospital,Non-COVID-19,13,,,,,
20,Aberdeen City,Care Home,COVID-19,5,,,,,
20,Aberdeen City,Home / Non-institution,COVID-19,1,,,,,
20,Aberdeen City,Hospital,COVID-19,13,,,,,
20,Aberdeen City,Care Home,Non-COVID-19,5,,,,,
20,Aberdeen City,Home / Non-institution,Non-COVID-19,8,,,,,
20,Aberdeen City,Hospital,Non-COVID-19,11,,,,,
20,Aberdeenshire,Care Home,COVID-19,4,,,,,
20,Aberdeenshire,Hospital,COVID-19,2,,,,,
20,Aberdeenshire,Care Home,Non-COVID-19,11,,,,,
20,Aberdeenshire,Home / Non-institution,Non-COVID-19,17,,,,,
20,Aberdeenshire,Hospital,Non-COVID-19,7,,,,,
20,Angus,Care Home,COVID-19,2,,,,,
20,Angus,Home / Non-institution,COVID-19,1,,,,,
20,Angus,Care Home,Non-COVID-19,3,,,,,
20,Angus,Home / Non-institution,Non-COVID-19,11,,,,,
20,Angus,Hospital,Non-COVID-19,6,,,,,
20,Argyll and Bute,Hospital,COVID-19,2,,,,,
20,Argyll and Bute,Care Home,Non-COVID-19,3,,,,,
20,Argyll and Bute,Home / Non-institution,Non-COVID-19,17,,,,,
20,Argyll and Bute,Hospital,Non-COVID-19,6,,,,,
20,City of Edinburgh,Care Home,COVID-19,23,,,,,
20,City of Edinburgh,Hospital,COVID-19,10,,,,,
20,City of Edinburgh,Care Home,Non-COVID-19,19,,,,,
20,City of Edinburgh,Home / Non-institution,Non-COVID-19,33,,,,,
20,City of Edinburgh,Hospital,Non-COVID-19,23,,,,,
20,Clackmannanshire,Care Home,COVID-19,4,,,,,
20,Clackmannanshire,Care Home,Non-COVID-19,1,,,,,
20,Clackmannanshire,Home / Non-institution,Non-COVID-19,2,,,,,
20,Clackmannanshire,Hospital,Non-COVID-19,2,,,,,
20,Dumfries and Galloway,Care Home,Non-COVID-19,4,,,,,
20,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,13,,,,,
20,Dumfries and Galloway,Hospital,Non-COVID-19,15,,,,,
20,Dundee City,Care Home,COVID-19,9,,,,,
20,Dundee City,Hospital,COVID-19,2,,,,,
20,Dundee City,Care Home,Non-COVID-19,9,,,,,
20,Dundee City,Home / Non-institution,Non-COVID-19,17,,,,,
20,Dundee City,Hospital,Non-COVID-19,11,,,,,
20,East Ayrshire,Care Home,COVID-19,3,,,,,
20,East Ayrshire,Hospital,COVID-19,2,,,,,
20,East Ayrshire,Care Home,Non-COVID-19,8,,,,,
20,East Ayrshire,Home / Non-institution,Non-COVID-19,11,,,,,
20,East Ayrshire,Hospital,Non-COVID-19,12,,,,,
20,East Ayrshire,Other institution,Non-COVID-19,1,,,,,
20,East Dunbartonshire,Care Home,COVID-19,17,,,,,
20,East Dunbartonshire,Hospital,COVID-19,3,,,,,
20,East Dunbartonshire,Care Home,Non-COVID-19,5,,,,,
20,East Dunbartonshire,Home / Non-institution,Non-COVID-19,4,,,,,
20,East Dunbartonshire,Hospital,Non-COVID-19,4,,,,,
20,East Lothian,Care Home,COVID-19,4,,,,,
20,East Lothian,Care Home,Non-COVID-19,1,,,,,
20,East Lothian,Home / Non-institution,Non-COVID-19,6,,,,,
20,East Lothian,Hospital,Non-COVID-19,11,,,,,
20,East Renfrewshire,Care Home,COVID-19,3,,,,,
20,East Renfrewshire,Hospital,COVID-19,6,,,,,
20,East Renfrewshire,Care Home,Non-COVID-19,2,,,,,
20,East Renfrewshire,Home / Non-institution,Non-COVID-19,4,,,,,
20,East Renfrewshire,Hospital,Non-COVID-19,5,,,,,
20,Falkirk,Care Home,COVID-19,3,,,,,
20,Falkirk,Home / Non-institution,COVID-19,2,,,,,
20,Falkirk,Hospital,COVID-19,4,,,,,
20,Falkirk,Care Home,Non-COVID-19,2,,,,,
20,Falkirk,Home / Non-institution,Non-COVID-19,15,,,,,
20,Falkirk,Hospital,Non-COVID-19,14,,,,,
20,Fife,Care Home,COVID-19,1,,,,,
20,Fife,Hospital,COVID-19,6,,,,,
20,Fife,Care Home,Non-COVID-19,17,,,,,
20,Fife,Home / Non-institution,Non-COVID-19,28,,,,,
20,Fife,Hospital,Non-COVID-19,25,,,,,
20,Glasgow City,Care Home,COVID-19,25,,,,,
20,Glasgow City,Home / Non-institution,COVID-19,1,,,,,
20,Glasgow City,Hospital,COVID-19,16,,,,,
20,Glasgow City,Care Home,Non-COVID-19,23,,,,,
20,Glasgow City,Home / Non-institution,Non-COVID-19,38,,,,,
20,Glasgow City,Hospital,Non-COVID-19,38,,,,,
20,Glasgow City,Other institution,Non-COVID-19,1,,,,,
20,Highland,Care Home,COVID-19,4,,,,,
20,Highland,Hospital,COVID-19,1,,,,,
20,Highland,Care Home,Non-COVID-19,9,,,,,
20,Highland,Home / Non-institution,Non-COVID-19,18,,,,,
20,Highland,Hospital,Non-COVID-19,18,,,,,
20,Inverclyde,Care Home,COVID-19,3,,,,,
20,Inverclyde,Hospital,COVID-19,1,,,,,
20,Inverclyde,Care Home,Non-COVID-19,5,,,,,
20,Inverclyde,Home / Non-institution,Non-COVID-19,6,,,,,
20,Inverclyde,Hospital,Non-COVID-19,6,,,,,
20,Midlothian,Care Home,COVID-19,4,,,,,
20,Midlothian,Home / Non-institution,COVID-19,1,,,,,
20,Midlothian,Hospital,COVID-19,1,,,,,
20,Midlothian,Care Home,Non-COVID-19,2,,,,,
20,Midlothian,Home / Non-institution,Non-COVID-19,5,,,,,
20,Midlothian,Hospital,Non-COVID-19,6,,,,,
20,Moray,Hospital,COVID-19,4,,,,,
20,Moray,Care Home,Non-COVID-19,5,,,,,
20,Moray,Home / Non-institution,Non-COVID-19,3,,,,,
20,Moray,Hospital,Non-COVID-19,5,,,,,
20,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,2,,,,,
20,Na h-Eileanan Siar,Hospital,Non-COVID-19,1,,,,,
20,North Ayrshire,Care Home,COVID-19,2,,,,,
20,North Ayrshire,Hospital,COVID-19,6,,,,,
20,North Ayrshire,Care Home,Non-COVID-19,5,,,,,
20,North Ayrshire,Home / Non-institution,Non-COVID-19,11,,,,,
20,North Ayrshire,Hospital,Non-COVID-19,10,,,,,
20,North Lanarkshire,Care Home,COVID-19,3,,,,,
20,North Lanarkshire,Home / Non-institution,COVID-19,1,,,,,
20,North Lanarkshire,Hospital,COVID-19,7,,,,,
20,North Lanarkshire,Care Home,Non-COVID-19,11,,,,,
20,North Lanarkshire,Home / Non-institution,Non-COVID-19,29,,,,,
20,North Lanarkshire,Hospital,Non-COVID-19,16,,,,,
20,Orkney Islands,Care Home,Non-COVID-19,1,,,,,
20,Orkney Islands,Home / Non-institution,Non-COVID-19,2,,,,,
20,Orkney Islands,Hospital,Non-COVID-19,2,,,,,
20,Perth and Kinross,Care Home,COVID-19,1,,,,,
20,Perth and Kinross,Hospital,COVID-19,5,,,,,
20,Perth and Kinross,Care Home,Non-COVID-19,8,,,,,
20,Perth and Kinross,Home / Non-institution,Non-COVID-19,9,,,,,
20,Perth and Kinross,Hospital,Non-COVID-19,15,,,,,
20,Renfrewshire,Care Home,COVID-19,8,,,,,
20,Renfrewshire,Hospital,COVID-19,4,,,,,
20,Renfrewshire,Care Home,Non-COVID-19,7,,,,,
20,Renfrewshire,Home / Non-institution,Non-COVID-19,14,,,,,
20,Renfrewshire,Hospital,Non-COVID-19,10,,,,,
20,Scottish Borders,Care Home,COVID-19,2,,,,,
20,Scottish Borders,Hospital,COVID-19,2,,,,,
20,Scottish Borders,Care Home,Non-COVID-19,5,,,,,
20,Scottish Borders,Home / Non-institution,Non-COVID-19,8,,,,,
20,Scottish Borders,Hospital,Non-COVID-19,9,,,,,
20,Shetland Islands,Care Home,Non-COVID-19,4,,,,,
20,Shetland Islands,Home / Non-institution,Non-COVID-19,1,,,,,
20,Shetland Islands,Hospital,Non-COVID-19,1,,,,,
20,South Ayrshire,Care Home,COVID-19,3,,,,,
20,South Ayrshire,Hospital,COVID-19,4,,,,,
20,South Ayrshire,Care Home,Non-COVID-19,7,,,,,
20,South Ayrshire,Home / Non-institution,Non-COVID-19,6,,,,,
20,South Ayrshire,Hospital,Non-COVID-19,9,,,,,
20,South Lanarkshire,Care Home,COVID-19,15,,,,,
20,South Lanarkshire,Home / Non-institution,COVID-19,3,,,,,
20,South Lanarkshire,Hospital,COVID-19,12,,,,,
20,South Lanarkshire,Care Home,Non-COVID-19,19,,,,,
20,South Lanarkshire,Home / Non-institution,Non-COVID-19,25,,,,,
20,South Lanarkshire,Hospital,Non-COVID-19,23,,,,,
20,Stirling,Home / Non-institution,COVID-19,1,,,,,
20,Stirling,Care Home,Non-COVID-19,2,,,,,
20,Stirling,Home / Non-institution,Non-COVID-19,6,,,,,
20,Stirling,Hospital,Non-COVID-19,6,,,,,
20,Stirling,Other institution,Non-COVID-19,1,,,,,
20,West Dunbartonshire,Care Home,COVID-19,5,,,,,
20,West Dunbartonshire,Hospital,COVID-19,5,,,,,
20,West Dunbartonshire,Home / Non-institution,Non-COVID-19,11,,,,,
20,West Dunbartonshire,Hospital,Non-COVID-19,5,,,,,
20,West Lothian,Care Home,COVID-19,6,,,,,
20,West Lothian,Care Home,Non-COVID-19,8,,,,,
20,West Lothian,Home / Non-institution,Non-COVID-19,17,,,,,
20,West Lothian,Hospital,Non-COVID-19,13,,,,,
21,Aberdeen City,Care Home,COVID-19,4,,,,,
21,Aberdeen City,Hospital,COVID-19,1,,,,,
21,Aberdeen City,Care Home,Non-COVID-19,6,,,,,
21,Aberdeen City,Home / Non-institution,Non-COVID-19,22,,,,,
21,Aberdeen City,Hospital,Non-COVID-19,15,,,,,
21,Aberdeenshire,Home / Non-institution,COVID-19,1,,,,,
21,Aberdeenshire,Hospital,COVID-19,1,,,,,
21,Aberdeenshire,Care Home,Non-COVID-19,9,,,,,
21,Aberdeenshire,Home / Non-institution,Non-COVID-19,14,,,,,
21,Aberdeenshire,Hospital,Non-COVID-19,5,,,,,
21,Angus,Care Home,COVID-19,4,,,,,
21,Angus,Care Home,Non-COVID-19,4,,,,,
21,Angus,Home / Non-institution,Non-COVID-19,11,,,,,
21,Angus,Hospital,Non-COVID-19,9,,,,,
21,Argyll and Bute,Hospital,COVID-19,1,,,,,
21,Argyll and Bute,Care Home,Non-COVID-19,7,,,,,
21,Argyll and Bute,Home / Non-institution,Non-COVID-19,9,,,,,
21,Argyll and Bute,Hospital,Non-COVID-19,5,,,,,
21,City of Edinburgh,Care Home,COVID-19,11,,,,,
21,City of Edinburgh,Hospital,COVID-19,10,,,,,
21,City of Edinburgh,Care Home,Non-COVID-19,24,,,,,
21,City of Edinburgh,Home / Non-institution,Non-COVID-19,34,,,,,
21,City of Edinburgh,Hospital,Non-COVID-19,30,,,,,
21,Clackmannanshire,Care Home,COVID-19,2,,,,,
21,Clackmannanshire,Care Home,Non-COVID-19,2,,,,,
21,Clackmannanshire,Home / Non-institution,Non-COVID-19,3,,,,,
21,Clackmannanshire,Hospital,Non-COVID-19,6,,,,,
21,Dumfries and Galloway,Care Home,Non-COVID-19,4,,,,,
21,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,18,,,,,
21,Dumfries and Galloway,Hospital,Non-COVID-19,12,,,,,
21,Dundee City,Care Home,COVID-19,5,,,,,
21,Dundee City,Hospital,COVID-19,2,,,,,
21,Dundee City,Care Home,Non-COVID-19,6,,,,,
21,Dundee City,Home / Non-institution,Non-COVID-19,15,,,,,
21,Dundee City,Hospital,Non-COVID-19,8,,,,,
21,East Ayrshire,Care Home,COVID-19,2,,,,,
21,East Ayrshire,Hospital,COVID-19,1,,,,,
21,East Ayrshire,Care Home,Non-COVID-19,5,,,,,
21,East Ayrshire,Home / Non-institution,Non-COVID-19,12,,,,,
21,East Ayrshire,Hospital,Non-COVID-19,7,,,,,
21,East Dunbartonshire,Care Home,COVID-19,8,,,,,
21,East Dunbartonshire,Hospital,COVID-19,2,,,,,
21,East Dunbartonshire,Care Home,Non-COVID-19,3,,,,,
21,East Dunbartonshire,Home / Non-institution,Non-COVID-19,9,,,,,
21,East Dunbartonshire,Hospital,Non-COVID-19,6,,,,,
21,East Lothian,Hospital,COVID-19,1,,,,,
21,East Lothian,Care Home,Non-COVID-19,4,,,,,
21,East Lothian,Home / Non-institution,Non-COVID-19,9,,,,,
21,East Lothian,Hospital,Non-COVID-19,6,,,,,
21,East Renfrewshire,Hospital,COVID-19,1,,,,,
21,East Renfrewshire,Care Home,Non-COVID-19,7,,,,,
21,East Renfrewshire,Home / Non-institution,Non-COVID-19,6,,,,,
21,East Renfrewshire,Hospital,Non-COVID-19,4,,,,,
21,Falkirk,Care Home,COVID-19,3,,,,,
21,Falkirk,Hospital,COVID-19,2,,,,,
21,Falkirk,Care Home,Non-COVID-19,9,,,,,
21,Falkirk,Home / Non-institution,Non-COVID-19,13,,,,,
21,Falkirk,Hospital,Non-COVID-19,14,,,,,
21,Fife,Care Home,COVID-19,1,,,,,
21,Fife,Home / Non-institution,COVID-19,1,,,,,
21,Fife,Hospital,COVID-19,3,,,,,
21,Fife,Care Home,Non-COVID-19,14,,,,,
21,Fife,Home / Non-institution,Non-COVID-19,26,,,,,
21,Fife,Hospital,Non-COVID-19,28,,,,,
21,Glasgow City,Care Home,COVID-19,15,,,,,
21,Glasgow City,Home / Non-institution,COVID-19,1,,,,,
21,Glasgow City,Hospital,COVID-19,8,,,,,
21,Glasgow City,Other institution,COVID-19,1,,,,,
21,Glasgow City,Care Home,Non-COVID-19,26,,,,,
21,Glasgow City,Home / Non-institution,Non-COVID-19,46,,,,,
21,Glasgow City,Hospital,Non-COVID-19,39,,,,,
21,Highland,Care Home,Non-COVID-19,15,,,,,
21,Highland,Home / Non-institution,Non-COVID-19,26,,,,,
21,Highland,Hospital,Non-COVID-19,19,,,,,
21,Inverclyde,Care Home,COVID-19,1,,,,,
21,Inverclyde,Hospital,COVID-19,1,,,,,
21,Inverclyde,Care Home,Non-COVID-19,9,,,,,
21,Inverclyde,Home / Non-institution,Non-COVID-19,8,,,,,
21,Inverclyde,Hospital,Non-COVID-19,14,,,,,
21,Midlothian,Care Home,COVID-19,6,,,,,
21,Midlothian,Care Home,Non-COVID-19,1,,,,,
21,Midlothian,Home / Non-institution,Non-COVID-19,5,,,,,
21,Midlothian,Hospital,Non-COVID-19,4,,,,,
21,Moray,Home / Non-institution,COVID-19,1,,,,,
21,Moray,Hospital,COVID-19,2,,,,,
21,Moray,Care Home,Non-COVID-19,3,,,,,
21,Moray,Home / Non-institution,Non-COVID-19,10,,,,,
21,Moray,Hospital,Non-COVID-19,6,,,,,
21,Na h-Eileanan Siar,Care Home,Non-COVID-19,2,,,,,
21,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,3,,,,,
21,Na h-Eileanan Siar,Hospital,Non-COVID-19,2,,,,,
21,North Ayrshire,Care Home,COVID-19,3,,,,,
21,North Ayrshire,Home / Non-institution,COVID-19,1,,,,,
21,North Ayrshire,Hospital,COVID-19,7,,,,,
21,North Ayrshire,Care Home,Non-COVID-19,11,,,,,
21,North Ayrshire,Home / Non-institution,Non-COVID-19,9,,,,,
21,North Ayrshire,Hospital,Non-COVID-19,9,,,,,
21,North Lanarkshire,Care Home,COVID-19,5,,,,,
21,North Lanarkshire,Home / Non-institution,COVID-19,1,,,,,
21,North Lanarkshire,Hospital,COVID-19,7,,,,,
21,North Lanarkshire,Care Home,Non-COVID-19,14,,,,,
21,North Lanarkshire,Home / Non-institution,Non-COVID-19,31,,,,,
21,North Lanarkshire,Hospital,Non-COVID-19,16,,,,,
21,Orkney Islands,Care Home,Non-COVID-19,1,,,,,
21,Orkney Islands,Home / Non-institution,Non-COVID-19,3,,,,,
21,Orkney Islands,Hospital,Non-COVID-19,5,,,,,
21,Perth and Kinross,Hospital,COVID-19,2,,,,,
21,Perth and Kinross,Care Home,Non-COVID-19,8,,,,,
21,Perth and Kinross,Home / Non-institution,Non-COVID-19,15,,,,,
21,Perth and Kinross,Hospital,Non-COVID-19,10,,,,,
21,Perth and Kinross,Other institution,Non-COVID-19,1,,,,,
21,Renfrewshire,Care Home,COVID-19,2,,,,,
21,Renfrewshire,Hospital,COVID-19,6,,,,,
21,Renfrewshire,Care Home,Non-COVID-19,9,,,,,
21,Renfrewshire,Home / Non-institution,Non-COVID-19,15,,,,,
21,Renfrewshire,Hospital,Non-COVID-19,15,,,,,
21,Scottish Borders,Care Home,COVID-19,2,,,,,
21,Scottish Borders,Hospital,COVID-19,3,,,,,
21,Scottish Borders,Care Home,Non-COVID-19,3,,,,,
21,Scottish Borders,Home / Non-institution,Non-COVID-19,8,,,,,
21,Scottish Borders,Hospital,Non-COVID-19,12,,,,,
21,Shetland Islands,Care Home,Non-COVID-19,1,,,,,
21,Shetland Islands,Home / Non-institution,Non-COVID-19,1,,,,,
21,South Ayrshire,Care Home,COVID-19,2,,,,,
21,South Ayrshire,Hospital,COVID-19,2,,,,,
21,South Ayrshire,Care Home,Non-COVID-19,1,,,,,
21,South Ayrshire,Home / Non-institution,Non-COVID-19,7,,,,,
21,South Ayrshire,Hospital,Non-COVID-19,5,,,,,
21,South Lanarkshire,Care Home,COVID-19,11,,,,,
21,South Lanarkshire,Hospital,COVID-19,5,,,,,
21,South Lanarkshire,Care Home,Non-COVID-19,12,,,,,
21,South Lanarkshire,Home / Non-institution,Non-COVID-19,32,,,,,
21,South Lanarkshire,Hospital,Non-COVID-19,17,,,,,
21,Stirling,Care Home,COVID-19,1,,,,,
21,Stirling,Hospital,COVID-19,1,,,,,
21,Stirling,Care Home,Non-COVID-19,4,,,,,
21,Stirling,Home / Non-institution,Non-COVID-19,3,,,,,
21,Stirling,Hospital,Non-COVID-19,2,,,,,
21,West Dunbartonshire,Care Home,COVID-19,2,,,,,
21,West Dunbartonshire,Home / Non-institution,COVID-19,1,,,,,
21,West Dunbartonshire,Hospital,COVID-19,1,,,,,
21,West Dunbartonshire,Care Home,Non-COVID-19,3,,,,,
21,West Dunbartonshire,Home / Non-institution,Non-COVID-19,10,,,,,
21,West Dunbartonshire,Hospital,Non-COVID-19,7,,,,,
21,West Lothian,Care Home,COVID-19,4,,,,,
21,West Lothian,Hospital,COVID-19,1,,,,,
21,West Lothian,Care Home,Non-COVID-19,7,,,,,
21,West Lothian,Home / Non-institution,Non-COVID-19,11,,,,,
21,West Lothian,Hospital,Non-COVID-19,19,,,,,
22,Aberdeen City,Care Home,COVID-19,3,,,,,
22,Aberdeen City,Hospital,COVID-19,3,,,,,
22,Aberdeen City,Care Home,Non-COVID-19,11,,,,,
22,Aberdeen City,Home / Non-institution,Non-COVID-19,14,,,,,
22,Aberdeen City,Hospital,Non-COVID-19,21,,,,,
22,Aberdeenshire,Hospital,COVID-19,1,,,,,
22,Aberdeenshire,Care Home,Non-COVID-19,11,,,,,
22,Aberdeenshire,Home / Non-institution,Non-COVID-19,14,,,,,
22,Aberdeenshire,Hospital,Non-COVID-19,19,,,,,
22,Angus,Care Home,COVID-19,7,,,,,
22,Angus,Care Home,Non-COVID-19,6,,,,,
22,Angus,Home / Non-institution,Non-COVID-19,14,,,,,
22,Angus,Hospital,Non-COVID-19,14,,,,,
22,Argyll and Bute,Care Home,COVID-19,1,,,,,
22,Argyll and Bute,Hospital,COVID-19,2,,,,,
22,Argyll and Bute,Care Home,Non-COVID-19,3,,,,,
22,Argyll and Bute,Home / Non-institution,Non-COVID-19,5,,,,,
22,Argyll and Bute,Hospital,Non-COVID-19,7,,,,,
22,City of Edinburgh,Care Home,COVID-19,4,,,,,
22,City of Edinburgh,Hospital,COVID-19,5,,,,,
22,City of Edinburgh,Care Home,Non-COVID-19,20,,,,,
22,City of Edinburgh,Home / Non-institution,Non-COVID-19,34,,,,,
22,City of Edinburgh,Hospital,Non-COVID-19,30,,,,,
